,summary,Weinlese,Wohnen,Auto,Hochwasser,Ski,word
passier verbrenner,5.341899803821128,-0.6949422655228584,-0.6194613188767948,0.83628865709089,-0.8339142525928848,-1.097695952346208,passier verbrenner
Antworten,5.311183278169684,-0.689175557324309,-0.6136946106782454,0.575388241822229,-0.8281475443943354,-0.2396653167623718,Antworten
wichtigsten,4.02618094035149,-0.4121791764818712,-0.3366982298358075,0.7047217167425234,-0.5511511635518975,-0.8149328633052209,wichtigsten
antwort wichtig,4.02618094035149,-0.4121791764818712,-0.3366982298358075,0.7047217167425234,-0.5511511635518975,-0.8149328633052209,antwort wichtig
Fragen,6.736532636688779,-0.9269062542720775,-0.8514253076260139,0.9114877528544747,-1.065878241342104,-1.3296599410954273,Fragen
wichtig frage,3.86155576897517,-0.37043105854715935,-0.2949501119010956,0.680082018651509,-0.5094030456171855,-0.773184745370509,wichtig frage
EU-Beschluss,2.921859835210874,-0.09158125070872364,-0.016100304062659963,0.46166439261175624,-0.2305532377787501,-0.49433493753207336,EU-Beschluss
eu-beschlus verbrenner-au,3.347350279010273,-0.22752997868795494,-0.15204903204189135,0.581675732730196,-0.36650196575798144,-0.6302836655113047,eu-beschlus verbrenner-au
kommt,2.965473769647808,-0.10639771440287221,-0.03091676775680861,0.47630979977285337,-0.2453697014728985,-0.5091514012262217,kommt
verbrenner-au komm,2.965473769647808,-0.10639771440287221,-0.03091676775680861,0.47630979977285337,-0.2453697014728985,-0.5091514012262217,verbrenner-au komm
wie lange,2.913080986804221,-0.08857218676157572,-0.0130912401155121,0.45863680570057086,-0.22754417383160214,-0.49132587358492535,wie lange
darf,4.193693446423845,-0.45294274375801497,-0.37746179711195127,0.7272696700197299,-0.5919147308280412,-0.8556964305813647,darf
lange dürf,2.9002380161897867,-0.08415371548823387,-0.008672768842170192,0.45415781530504973,-0.22312570255826011,-0.4869074023115834,lange dürf
dürf diesel,2.8918944993703293,-0.08127273078423208,-0.005791784138168334,0.45121579571823095,-0.22024471785425845,-0.4840264176075818,dürf diesel
Benziner,4.216253843854937,-0.4583079263850798,-0.38282697973901597,0.7301329528339033,-0.597279913455106,-0.8610616132084292,Benziner
diesel benzin,2.8993538204219487,-0.08384879893562168,-0.00836785228955788,0.4538472486562407,-0.22282078600564797,-0.4866024857589712,diesel benzin
benzin fahr,2.912601225266307,-0.08840748105963935,-0.012926534413575644,0.4584705576559885,-0.22737946812966572,-0.491161167882989,benzin fahr
Verbots-Bechluss,3.7690608420622973,-0.3461867642302022,-0.2707058175841385,0.6649968486151027,-0.4851587513002285,-0.7489404510535518,Verbots-Bechluss
nach verbots-bechlus,3.7690608420622973,-0.3461867642302022,-0.2707058175841385,0.6649968486151027,-0.4851587513002285,-0.7489404510535518,nach verbots-bechlus
verbots-bechlus neu,4.093996147864842,-0.42888245363207006,-0.35340150698600636,0.7141340263021756,-0.5678544407020962,-0.8316361404554197,verbots-bechlus neu
Benzin-,4.201653730518573,-0.45483910046905945,-0.37935815382299576,0.728284408421392,-0.5938110875390858,-0.8575927872924092,Benzin-
neu benzin-,4.201653730518573,-0.45483910046905945,-0.37935815382299576,0.728284408421392,-0.5938110875390858,-0.8575927872924092,neu benzin-
Diesel-,4.403754844339496,-0.5018184580369475,-0.42633751139088377,0.7525101059306283,-0.6407904451069739,-0.9045721448602972,Diesel-
benzin- diesel-,4.403754844339496,-0.5018184580369475,-0.42633751139088377,0.7525101059306283,-0.6407904451069739,-0.9045721448602972,benzin- diesel-
Hybrid-PKW,4.8021636157078165,-0.5884274769431027,-0.5129465302970391,0.7929635854135865,-0.7273994640131292,-0.9911811637664524,Hybrid-PKW
diesel- hybrid-pkw,4.8021636157078165,-0.5884274769431027,-0.5129465302970391,0.7929635854135865,-0.7273994640131292,-0.9911811637664524,diesel- hybrid-pkw
hybrid-pkw 2035,5.754397321457387,-0.7693252214091292,-0.6938442747630653,0.8629716914090857,-0.9082972084791554,-1.1720789082324787,hybrid-pkw 2035
Autofahrerinnen,8.773917212662084,-1.1911442744853045,-1.1156633278392407,0.973928991164183,-1.3301162615553308,-1.5938979613086541,Autofahrerinnen
2035 autofahrerinn,8.773917212662084,-1.1911442744853045,-1.1156633278392407,0.973928991164183,-1.3301162615553308,-1.5938979613086541,2035 autofahrerinn
autofahrerinn autofahrer,8.773917212662084,-1.1911442744853045,-1.1156633278392407,0.973928991164183,-1.3301162615553308,-1.5938979613086541,autofahrerinn autofahrer
autofahrer viele,5.754397321457387,-0.7693252214091292,-0.6938442747630653,0.8629716914090857,-0.9082972084791554,-1.1720789082324787,autofahrer viele
viele frage,5.233327744999463,-0.6744082631666196,-0.5989273165205561,0.8284314909630532,-0.813380250236646,-1.0771619499899692,viele frage
Ist,10.162425472597628,-1.3380580485928437,1.139944573025122,0.15910297522492978,-0.2025099727419259,-0.27434937866771725,Ist
frage sei,4.760384226644256,-0.579689292184436,-0.5042083455383723,0.7891101156539332,-0.7186612792544622,-0.9824429790077857,frage sei
nächste,4.5994013937205125,-0.545287070542818,-0.4698061238967543,0.7734556951679357,-0.6842590576128442,-0.9480407573661677,nächste
sei nächster,4.5994013937205125,-0.545287070542818,-0.4698061238967543,0.7734556951679357,-0.6842590576128442,-0.9480407573661677,sei nächster
Schritt,6.430168935785413,-0.8803617182814267,-0.8048807716353631,0.8981794369221257,-1.019333705351453,-1.2831154051047764,Schritt
nächster schritt,4.563628198281418,-0.5374788719920437,-0.46199792534598005,0.7697917747406108,-0.67645085906207,-0.9402325588153935,nächster schritt
Verbrenner-Fahrverbot,5.059566539345684,-0.6406417227845931,-0.5651607761385292,0.8150130858219964,-0.7796137098546193,-1.0433954096079425,Verbrenner-Fahrverbot
schritt verbrenner-fahrverbot,5.059566539345684,-0.6406417227845931,-0.5651607761385292,0.8150130858219964,-0.7796137098546193,-1.0433954096079425,schritt verbrenner-fahrverbot
Kommen,4.0071019272091375,-0.40742917593305183,-0.33194822928698814,0.7019997774045531,-0.5464011630030782,-0.8101828627564015,Kommen
E-Fuels,4.92101646256251,-0.6128760145631176,-0.5373950679170537,0.7156159605214887,-0.16223001897127512,-1.015629701386467,E-Fuels
komm e-fuel,3.8980307660846774,-0.37983240115699973,-0.30435145451093615,0.6857745725849679,-0.5188043882270262,-0.7825860879803495,komm e-fuel
FOCUS,2.9694812473349157,-0.10774818067757753,-0.03226723403151369,0.4776234038357795,-0.2467201677476038,-0.5105018675009272,FOCUS
Online,2.9363411851173984,-0.09652521878129335,-0.021044272135229476,0.466599366236302,-0.23549720585131972,-0.49927890560464283,Online
focus online,2.9363411851173984,-0.09652521878129335,-0.021044272135229476,0.466599366236302,-0.23549720585131972,-0.49927890560464283,focus online
sagt,2.902557478099193,-0.08495314467205296,-0.009472198025989309,0.4549711512291069,-0.22392513174207937,-0.48770683149540267,sagt
online sag,2.902557478099193,-0.08495314467205296,-0.009472198025989309,0.4549711512291069,-0.22392513174207937,-0.48770683149540267,online sag
Sie,14.404752948076698,-1.6869191252764033,0.29729981102469266,0.11995067176672948,-0.04714474814148417,0.06907749013859607,Sie
sag sie,2.8611825616301267,-0.0705959297741778,0.0048850168718858125,0.44016155547712493,-0.20956791684420403,-0.4733496165975275,sag sie
Thema,2.870431322497228,-0.07382321237956693,0.001657734266496629,0.44352831298489453,-0.2127951994495933,-0.47657689920291657,Thema
sie thema,2.870431322497228,-0.07382321237956693,0.001657734266496629,0.44352831298489453,-0.2127951994495933,-0.47657689920291657,sie thema
wissen,2.8798745323848096,-0.07710763537023738,-0.0016266887241737677,0.4469320009832073,-0.2160796224402637,-0.479861322193587,wissen
thema wiss,2.8798745323848096,-0.07710763537023738,-0.0016266887241737677,0.4469320009832073,-0.2160796224402637,-0.479861322193587,thema wiss
wiss müss,2.893631284195185,-0.08187312042624549,-0.006392173780181773,0.45183031913818894,-0.22084510749627168,-0.484626807249595,wiss müss
+10054,2.9579381543180867,-0.10385336344712605,-0.028372416801062443,0.47382536131878367,-0.2428253505171524,-0.5066070502704756,+10054
e-fuel +10054,2.9579381543180867,-0.10385336344712605,-0.028372416801062443,0.47382536131878367,-0.2428253505171524,-0.5066070502704756,e-fuel +10054
+10054 chars,2.921293064540499,-0.09138725589740321,-0.015906309251339512,0.46146975405904395,-0.2303592429674295,-0.4941409427207528,+10054 chars
Klima,3.167898500786631,-0.1724293418613487,-0.0969483952152852,-0.5370174148630833,1.0992891659915034,-0.5751830286846984,Klima
Warum,3.196027819946863,-0.1812696397958402,-0.1057886931497765,-0.5458577127975746,1.1092234101060623,-0.5840233266191898,Warum
klima warum,3.196027819946863,-0.1812696397958402,-0.1057886931497765,-0.5458577127975746,1.1092234101060623,-0.5840233266191898,klima warum
halb,3.2221279537187018,-0.18940290379535982,-0.11392195714929608,-0.5539909767970943,1.1182006034146896,-0.5921565906187095,halb
warum halb,3.2221279537187018,-0.18940290379535982,-0.11392195714929608,-0.5539909767970943,1.1182006034146896,-0.5921565906187095,warum halb
Australien,13.523692360284878,-0.14681573176572862,-1.5483230975696638,-1.988392117217462,1.645670566731987,-2.026557731039077,Australien
halb australien,3.2454783559360094,-0.19662365983876115,-0.12114271319269741,-0.5612117328404955,1.126043418406537,-0.5993773466621107,halb australien
Fluten,3.3448858260584355,-0.22679346759523547,-0.15131252094917172,-0.5913815405969698,1.1575782475027676,-0.629547154418585,Fluten
australien flut,3.3448858260584355,-0.22679346759523547,-0.15131252094917172,-0.5913815405969698,1.1575782475027676,-0.629547154418585,australien flut
versinkt,3.3920874762438147,-0.24080641389963467,-0.165325467253571,-0.6053944869013692,1.1715826967287382,-0.6435601007229843,versinkt
flut versink,3.3920874762438147,-0.24080641389963467,-0.165325467253571,-0.6053944869013692,1.1715826967287382,-0.6435601007229843,flut versink
Weite,5.168441548142663,-0.009888564611462482,-0.5864511623821725,-1.0265201820299705,1.3906503672150674,-1.0646857958515858,Weite
versink weit,3.4627702494894876,-0.26142982617729366,-0.18594887953123004,-0.6260178991790282,1.191499086058891,-0.6641835130006435,versink weit
Teile,9.418938842423879,0.2555928942968636,-1.186602393488103,-1.6266714131359012,1.5301136486438076,-1.6648370269575163,Teile
weit teil,6.081627969471993,0.38639052307756,-0.7491523789435751,-1.1892213985913733,1.3798191172940473,-1.2273870124129884,weit teil
Kontinents,4.88481112049995,-0.6054915268631617,-0.5300105802170979,-0.9700795998648961,1.4348319528773281,-1.0082452136865112,Kontinents
teil kontinent,4.88481112049995,-0.6054915268631617,-0.5300105802170979,-0.9700795998648961,1.4348319528773281,-1.0082452136865112,teil kontinent
kontinent steh,5.0596204992292035,-0.6406523876499253,-0.5651714410038619,-1.0052404606516598,1.4528403345496268,-1.043406074473275,kontinent steh
Wasser,20.65376852627069,-0.9058310360727346,-1.9717777586452054,-2.4118467782930035,1.5960273621523215,-0.8739661572531914,Wasser
steh wasser,9.71443308779047,-1.2929736341232125,-1.217492687477149,-1.657561707124947,1.6671182751001652,-1.6957273209465624,steh wasser
Orte,4.269431733206243,-0.4708416421414084,-0.3953606954953447,-0.8354297151431429,1.3559961248466539,-0.873595328964758,Orte
wasser ort,4.269431733206243,-0.4708416421414084,-0.3953606954953447,-0.8354297151431429,1.3559961248466539,-0.873595328964758,wasser ort
ort erleb,4.404492725693182,-0.5019860013194325,-0.42650505467336897,-0.866574074321167,1.375765548043348,-0.9047396881427823,ort erleb
dritte,5.291463331877741,-0.68545573721598,-0.6099747905699161,-1.0500438102177143,1.4744560082346945,-1.0882094240393296,dritte
erleb dritter,5.291463331877741,-0.68545573721598,-0.6099747905699161,-1.0500438102177143,1.4744560082346945,-1.0882094240393296,erleb dritter
Hochwasser,62.17401927132113,-1.822109105153722,-3.073817176552525,-3.513886196200323,1.8177601067132856,-3.5520518100219385,Hochwasser
dritter hochwasser,7.089202390354609,-0.977933743696886,-0.9024527970508223,-1.3425218166986204,1.5863027741879998,-1.3806874305202357,dritter hochwasser
Jahres,4.6075283361125425,-0.5470524678557611,-0.4715715212096972,-0.9116405408574956,1.4026683531717918,-0.9498061546791106,Jahres
hochwasser jahr,8.418341040821023,0.03369647103159553,-1.0742927434807705,-1.5143617631285688,1.5407330260968732,-1.552527376950184,hochwasser jahr
Wetterphänomen,4.9236252104947225,-0.6134059978941341,-0.5379250512480703,-0.9779940708958684,1.4389695659963946,-1.0161596847174836,Wetterphänomen
grund wetterphänomen,4.9236252104947225,-0.6134059978941341,-0.5379250512480703,-0.9779940708958684,1.4389695659963946,-1.0161596847174836,grund wetterphänomen
Niña,4.592668205775906,-0.5438220709415924,-0.4683411242955287,-0.9084101439433268,1.4008034558898224,-0.9465757577649421,Niña
wetterphänomen niña,4.592668205775906,-0.5438220709415924,-0.4683411242955287,-0.9084101439433268,1.4008034558898224,-0.9465757577649421,wetterphänomen niña
niña teil,3.617317220138315,-0.30509355899398877,-0.22961261234792496,-0.6696816319957231,1.231134662274976,-0.7078472458173384,niña teil
nur.Hausdächer,3.2204133630925087,-0.188870632263876,-0.11338968561781224,-0.5534587052656104,1.1176177815213506,-0.5916243190872256,nur.Hausdächer
niña nur.hausdächer,3.2204133630925087,-0.188870632263876,-0.11338968561781224,-0.5534587052656104,1.1176177815213506,-0.5916243190872256,niña nur.hausdächer
knapp,5.747239242512502,-0.7680805150876874,-0.6925995684416236,0.215444357223967,0.5746257569578959,-0.36365339285526377,knapp
nur.hausdächer knapp,3.277091835573102,-0.20631730092184072,-0.13083635427577697,-0.5709053739235751,1.1363889711237427,-0.6090709877451904,nur.hausdächer knapp
Wasseroberfläche,3.6585171595046067,-0.3164188249579784,-0.24093787831191457,-0.6810068979597128,1.240892216207023,-0.719172511781328,Wasseroberfläche
knapp wasseroberfläche,3.6585171595046067,-0.3164188249579784,-0.24093787831191457,-0.6810068979597128,1.240892216207023,-0.719172511781328,knapp wasseroberfläche
Vieh,3.1912429662940136,-0.1797713928268153,-0.10429044618075169,-0.5443594658285497,1.1075528467383997,-0.5825250796501649,Vieh
wasseroberfläche vieh,3.1912429662940136,-0.1797713928268153,-0.10429044618075169,-0.5443594658285497,1.1075528467383997,-0.5825250796501649,wasseroberfläche vieh
kilometerweit,3.1505523547987107,-0.16693869551068344,-0.09145774886461977,-0.5315267685124179,1.093024164896577,-0.569692382334033,kilometerweit
vieh kilometerweit,3.1505523547987107,-0.16693869551068344,-0.09145774886461977,-0.5315267685124179,1.093024164896577,-0.569692382334033,vieh kilometerweit
Farmen,3.039054597524566,-0.13090738671058305,-0.055426440064519474,-0.4954954597123174,1.0500025495411514,-0.5336610735339327,Farmen
kilometerweit farm,3.039054597524566,-0.13090738671058305,-0.055426440064519474,-0.4954954597123174,1.0500025495411514,-0.5336610735339327,kilometerweit farm
weggespült,3.014709502714183,-0.12286438217742938,-0.0473834355313656,-0.4874524551791638,1.0399207934635504,-0.525618069000779,weggespült
farm wegspül,3.014709502714183,-0.12286438217742938,-0.0473834355313656,-0.4874524551791638,1.0399207934635504,-0.525618069000779,farm wegspül
wegspül weit,2.979294445847378,-0.1110474166615671,-0.03556647001550345,-0.47563548966330166,1.0247707304151674,-0.5138011034849169,wegspül weit
+4475,2.9404647715228482,-0.09792856172390982,-0.02244761507784612,-0.4625166347256442,1.0074619360925112,-0.5006822485472596,+4475
teil +4475,2.9404647715228482,-0.09792856172390982,-0.02244761507784612,-0.4625166347256442,1.0074619360925112,-0.5006822485472596,teil +4475
+4475 chars,2.927680635496851,-0.09357142488954162,-0.01809047824347796,-0.4581594978912761,1.0015951332389497,-0.49632511171289134,+4475 chars
Karlsfeld,2.819287906521855,-0.055845244960388715,1.6718773612057258,-0.4204333179621231,-0.1948172320304149,-0.45859893178373834,Karlsfeld
Damit,5.977088822324142,-0.8072945377338888,0.9404151246543422,-1.171882610735623,0.7466097561735677,-0.0011882010178289617,Damit
karlsfeld damit,2.838605430185107,-0.06267379317675308,1.685035869211478,-0.4272618661784875,-0.20164578024677932,-0.4654274800001026,karlsfeld damit
Einkaufsbus,4.6584935764909465,-0.5580530363436621,2.241970685872655,-0.9226411093453966,-0.6970250234136884,-0.9608067231670118,Einkaufsbus
